year,track_name,track_popularity,album,artist_name,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2001,Have You Ever,59,Sunshine,S Club,[],54,0.585,0.702,0.0,75.0,1.0,0.0325,0.538,0.0,0.216,0.51,139.909,201533.0
2001,Heard It All Before,61,Your Woman,Sunshine Anderson,['contemporary r&b'; 'hip pop'; 'r&b'],40,0.697,0.925,3.0,62.0,0.0,0.216,0.0614,0.0,0.095,0.678,96.951,295827.0
2001,Heaven Is a Halfpipe (If I Die),58,Menace To Sobriety,OPM,['rap rock'],38,0.743,0.894,8.0,83.0,1.0,0.0349,0.0755,0.00283,0.367,0.77,95.9,257427.0
2001,Here's to the Night,56,Horrorscope,Eve 6,['alternative metal'; 'pop rock'; 'post-grunge'],51,0.583,0.652,7.0,79.0,1.0,0.0244,0.0405,0.000378,0.0781,0.352,97.469,249840.0
2001,Hit 'Em Up Style (Oops!),71,So Blu,Blu Cantrell,['hip pop'; 'urban contemporary'],56,0.667,0.773,5.0,69.0,0.0,0.0586,0.201,0.0,0.404,0.667,89.976,250707.0
2001,How You Remind Me,83,Silver Side Up,Nickelback,['alternative metal'; 'canadian rock'; 'post-grunge'],75,0.446,0.764,10.0,70.0,1.0,0.033,0.00135,0.0,0.099,0.543,172.094,223840.0
2001,If You Come Back,61,All Rise,Blue,['boy band'],58,0.582,0.707,10.0,65.0,1.0,0.0319,0.0822,0.0,0.0467,0.701,78.375,207560.0
2001,If You're Gone,67,Mad Season,Matchbox Twenty,['neo mellow'; 'pop rock'; 'post-grunge'],67,0.544,0.659,9.0,85.0,1.0,0.0298,0.427,1.33e-06,0.126,0.361,109.933,274933.0
2001,I'm a Slave 4 U,71,Britney (Digital Deluxe Version),Britney Spears,['dance pop'; 'pop'],78,0.847,0.843,5.0,55.0,0.0,0.106,0.415,0.000134,0.107,0.963,110.027,203600.0
2001,I'm a Thug,64,THUGS ARE US,Trick Daddy,['crunk'; 'dirty south rap'; 'miami hip hop'; 'southern hip hop'],56,0.933,0.561,11.0,77.0,1.0,0.122,0.0275,0.0,0.102,0.586,139.976,254400.0
2001,I'm Already There,60,I'm Already There,Lonestar,['contemporary country'; 'country'; 'country road'],57,0.377,0.395,3.0,93.0,1.0,0.0332,0.61,0.0,0.295,0.221,133.296,253373.0
2001,I'm Like A Bird,75,Whoa; Nelly! (Expanded Edition),Nelly Furtado,['canadian latin'; 'canadian pop'; 'dance pop'; 'pop'],75,0.623,0.607,10.0,70.0,1.0,0.0353,0.147,3.29e-06,0.227,0.614,89.654,243160.0
2001,"I'm Real (feat, Ja Rule) - Murder Remix",69,"J,Lo",Jennifer Lopez,['dance pop'; 'pop'; 'urban contemporary'],73,0.708,0.587,11.0,89.0,0.0,0.151,0.273,0.0,0.0718,0.554,83.46,262133.0
2001,In Too Deep,77,All Killer; No Filler,Sum 41,['alternative metal'; 'canadian pop punk'; 'canadian punk'; 'modern rock'; 'nu metal'; 'pop punk'; 'post-grunge'; 'punk'; 'rock'],70,0.568,0.844,9.0,76.0,1.0,0.0505,0.000189,0.0,0.0607,0.766,116.046,207093.0
2001,"Independent Women; Pt, 1",68,Survivor,Destiny's Child,['dance pop'; 'girl group'; 'pop'; 'r&b'; 'urban contemporary'],69,0.73,0.602,6.0,57.0,0.0,0.206,0.362,3.69e-06,0.169,0.927,97.954,221133.0
2001,Island In The Sun,81,Weezer,Weezer,['alternative rock'; 'modern power pop'; 'modern rock'; 'permanent wave'; 'rock'],71,0.654,0.81,4.0,79.0,0.0,0.0288,0.00719,0.00251,0.165,0.661,114.623,200307.0
2001,It Wasn't Me,81,Hot Shot,Shaggy,['pop rap'; 'reggae fusion'],71,0.853,0.606,0.0,66.0,1.0,0.0713,0.0561,0.0,0.313,0.654,94.759,227600.0
2001,It's Been Awhile,71,Break the Cycle,Staind,['alternative metal'; 'nu metal'; 'post-grunge'],63,0.509,0.774,6.0,60.0,1.0,0.0338,0.00189,0.000549,0.143,0.0824,116.529,264707.0
2001,It's Over Now,58,Part III,112,['atl hip hop'; 'boy band'; 'contemporary r&b'; 'r&b'; 'urban contemporary'],64,0.66,0.71,1.0,65.0,1.0,0.0409,0.0106,7.01e-06,0.0736,0.233,97.988,264933.0
2001,It's Raining Men,63,Scream If You Wanna Go Faster,Geri Halliwell,['bubblegum dance'; 'dance pop'; 'europop'; 'talent show'],44,0.637,0.929,5.0,78.0,0.0,0.0447,0.063,0.00796,0.318,0.604,136.482,254640.0
2001,"Izzo (H,O,V,A,)",63,The Blueprint (Explicit Version),JAY-Z,['east coast hip hop'; 'gangster rap'; 'hip hop'; 'pop rap'; 'rap'],82,0.618,0.844,1.0,60.0,0.0,0.342,0.0178,0.000126,0.0634,0.697,84.411,240627.0
2001,Jaded,64,Just Push Play,Aerosmith,['album rock'; 'classic rock'; 'hard rock'; 'rock'],74,0.518,0.866,9.0,65.0,1.0,0.0509,0.00413,1.93e-05,0.246,0.671,117.983,215824.0
2001,Lady Marmalade - Single Edit,70,Lady Marmalade,Christina Aguilera,['dance pop'; 'pop'],75,0.754,0.811,5.0,56.0,1.0,0.0561,0.0185,5.18e-06,0.654,0.639,109.902,267960.0
2001,Last Nite,69,Is This It,The Strokes,['alternative rock'; 'garage rock'; 'modern rock'; 'permanent wave'; 'rock'],74,0.624,0.899,0.0,75.0,1.0,0.0296,0.0221,0.000137,0.0975,0.79,104.061,193373.0
2001,Let Me Blow Ya Mind,77,Scorpion,Eve,['contemporary r&b'; 'dance pop'; 'hip pop'; 'philly rap'; 'r&b'; 'urban contemporary'],65,0.908,0.557,8.0,62.0,0.0,0.107,0.242,0.0,0.0709,0.897,90.032,230133.0
2001,Little L,67,A Funk Odyssey,Jamiroquai,['dance pop'],65,0.878,0.724,10.0,73.0,0.0,0.129,0.168,0.0116,0.133,0.904,121.906,295400.0
2001,Livin' It Up,62,Pain Is Love,Ja Rule,['dance pop'; 'east coast hip hop'; 'gangster rap'; 'hip hop'; 'hip pop'; 'pop rap'; 'queens hip hop'; 'rap'; 'urban contemporary'],67,0.875,0.774,6.0,61.0,1.0,0.309,0.0547,0.0,0.0414,0.606,106.027,257133.0
2001,Love,58,Aijuswanaseing,Musiq Soulchild,['contemporary r&b'; 'neo soul'; 'new jack swing'; 'r&b'; 'urban contemporary'],57,0.569,0.385,1.0,99.0,0.0,0.0499,0.342,0.0,0.0876,0.339,99.738,304667.0
2001,Love Don't Cost a Thing,70,"J,Lo",Jennifer Lopez,['dance pop'; 'pop'; 'urban contemporary'],73,0.786,0.842,4.0,70.0,0.0,0.0707,0.00305,3.54e-06,0.473,0.685,97.577,221227.0
2001,Lovin' Each Day,59,Ronan,Ronan Keating,['europop'],59,0.541,0.899,1.0,79.0,1.0,0.0633,0.0178,2.95e-06,0.286,0.829,106.676,212973.0
2001,Missing You,61,Open Letter,Case,['contemporary r&b'; 'new jack swing'; 'r&b'; 'urban contemporary'],53,0.612,0.579,1.0,80.0,0.0,0.0553,0.285,0.0,0.0556,0.716,86.31,284667.0
2001,"Ms, Jackson",83,Stankonia,Outkast,['atl hip hop'; 'dirty south rap'; 'hip hop'; 'old school atlanta hip hop'; 'rap'; 'southern hip hop'],73,0.843,0.806,4.0,77.0,0.0,0.269,0.143,0.0,0.0771,0.613,94.948,270507.0
2001,"Music (feat, Marvin Gaye)",60,Music,Erick Sermon,['hardcore hip hop'; 'hip hop'],47,0.897,0.466,10.0,95.0,0.0,0.203,0.187,1.35e-06,0.0757,0.884,100.01,223133.0
2001,Never Had A Dream Come True,64,"""7""",S Club,[],54,0.639,0.534,5.0,74.0,1.0,0.0281,0.508,0.0,0.0948,0.434,122.931,240492.0
2001,No More (Baby I'ma Do Right),57,3LW,3LW,['contemporary r&b'; 'girl group'; 'hip pop'; 'r&b'; 'urban contemporary'],41,0.721,0.723,2.0,85.0,0.0,0.0631,0.102,4.4e-06,0.0651,0.761,88.933,263440.0
2001,No More Drama,57,No More Drama,"Mary J, Blige",['dance pop'; 'neo soul'; 'r&b'; 'urban contemporary'],68,0.653,0.837,6.0,83.0,0.0,0.124,0.534,7.12e-05,0.0784,0.64,97.914,326240.0
2001,"One Minute Man (feat, Ludacris)",57,"Miss E,,, So Addictive",Missy Elliott,['dance pop'; 'hip hop'; 'hip pop'; 'neo soul'; 'pop rap'; 'r&b'; 'rap'; 'urban contemporary'; 'virginia hip hop'],69,0.622,0.669,9.0,92.0,1.0,0.329,0.0266,2.97e-06,0.152,0.57,93.839,252987.0
2001,One More Time,79,Discovery,Daft Punk,['electro'; 'filter house'; 'rock'],79,0.613,0.697,2.0,93.0,1.0,0.133,0.0194,0.0,0.332,0.476,122.746,320357.0
2001,Only Time,73,A Day Without Rain,Enya,['celtic'; 'middle earth'; 'operatic pop'],69,0.418,0.249,3.0,113.0,1.0,0.0301,0.841,0.661,0.112,0.213,82.803,218547.0
2001,Out Of Reach,71,Rise,GABRIELLE,['british soul'; 'europop'; 'new wave pop'],55,0.51,0.48,11.0,81.0,1.0,0.0452,0.503,0.0,0.106,0.496,182.862,196987.0
2001,Peaches & Cream,66,Part III,112,['atl hip hop'; 'boy band'; 'contemporary r&b'; 'r&b'; 'urban contemporary'],64,0.677,0.52,4.0,79.0,0.0,0.334,0.00277,0.0,0.0532,0.768,203.862,193093.0
2001,Play,57,"J,Lo",Jennifer Lopez,['dance pop'; 'pop'; 'urban contemporary'],73,0.775,0.729,1.0,62.0,0.0,0.162,0.0303,0.00247,0.0361,0.895,104.719,211493.0
2001,Point of View - Radio Edit,58,Point of View,DB Boulevard,[],42,0.676,0.715,6.0,83.0,1.0,0.0287,0.00283,0.0767,0.0685,0.275,129.006,231167.0
2001,Promise,60,"J,E, Heartbreak",Jagged Edge,['atl hip hop'; 'contemporary r&b'; 'r&b'; 'urban contemporary'],60,0.751,0.568,5.0,73.0,0.0,0.0872,0.136,0.0,0.0288,0.646,128.002,246720.0
2001,Purple Pills,69,Devils Night,D12,['detroit hip hop'; 'gangster rap'; 'hip hop'],63,0.78,0.634,1.0,77.0,1.0,0.16,0.0199,2.98e-05,0.29,0.754,125.25,304507.0
2001,Put It On Me,67,Rule 3:36,Ja Rule,['dance pop'; 'east coast hip hop'; 'gangster rap'; 'hip hop'; 'hip pop'; 'pop rap'; 'queens hip hop'; 'rap'; 'urban contemporary'],67,0.831,0.79,1.0,67.0,0.0,0.165,0.0024,0.0,0.0515,0.791,93.14,262827.0
2001,Queen of My Heart - Radio Edit,58,World of Our Own (Expanded Edition),Westlife,['boy band'],67,0.514,0.497,11.0,78.0,1.0,0.0264,0.146,0.0,0.13,0.316,109.085,259187.0
2001,"Rapture (feat,Nadia Ali)",59,"Poetica (feat, Nadia Ali)",iio,['vocal house'],41,0.661,0.855,8.0,92.0,1.0,0.0377,0.0722,0.0185,0.199,0.601,123.943,253587.0
2001,Ride Wit Me,78,Country Grammar,Nelly,['dance pop'; 'gangster rap'; 'hip hop'; 'pop rap'; 'rap'; 'st louis rap'; 'urban contemporary'],73,0.85,0.7,7.0,81.0,1.0,0.0478,0.0616,1.8e-06,0.244,0.722,101.875,291782.0
2001,Rise,59,Rise,GABRIELLE,['british soul'; 'europop'; 'new wave pop'],55,0.558,0.481,8.0,97.0,1.0,0.026,0.315,8.83e-06,0.09,0.631,144.673,219093.0
2001,Rollin' (Air Raid Vehicle),79,Chocolate Starfish And The Hot Dog Flavored Water,Limp Bizkit,['alternative metal'; 'funk metal'; 'nu metal'; 'post-grunge'; 'rap metal'; 'rock'],73,0.603,0.933,1.0,52.0,1.0,0.171,0.00591,0.0,0.206,0.709,96.306,213760.0
2001,Romeo,57,Rooty,Basement Jaxx,['alternative dance'; 'big beat'; 'electronica'; 'trip hop'],52,0.702,0.842,2.0,61.0,1.0,0.0487,0.00709,0.00112,0.136,0.843,126.845,217493.0
2001,Sing,71,The Invisible Band,Travis,['britpop'],57,0.33,0.905,4.0,70.0,1.0,0.0497,0.000233,8.14e-06,0.0712,0.259,163.142,228800.0
2001,Smooth Criminal,77,Anthology,Alien Ant Farm,['alternative metal'; 'funk metal'; 'nu metal'; 'post-grunge'],58,0.653,0.964,9.0,62.0,0.0,0.0582,0.00316,0.00512,0.144,0.87,126.928,209267.0
2001,Something,69,Some Things,Lasgo,['belgian dance'; 'belgian pop'; 'eurodance'],50,0.644,0.981,7.0,82.0,0.0,0.0439,0.0271,9.67e-05,0.11,0.379,140.012,220973.0
2001,Stan,84,The Marshall Mathers LP,Eminem,['detroit hip hop'; 'hip hop'; 'rap'],88,0.78,0.768,6.0,63.0,0.0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,404107.0
2001,Starlight - Radio Edit,62,Starlight,The Supermen Lovers,['filter house'],44,0.739,0.679,0.0,70.0,1.0,0.0373,0.000424,0.0187,0.389,0.786,127.487,234400.0
2001,"Stutter (feat, Mystikal) - Double Take Remix",58,My Name Is Joe,Joe,['contemporary r&b'; 'r&b'; 'urban contemporary'],62,0.767,0.759,6.0,81.0,1.0,0.117,0.0513,0.0,0.31,0.677,89.989,213027.0
2001,Superman (It's Not Easy),70,America Town,Five For Fighting,['neo mellow'; 'piano rock'; 'pop rock'],55,0.382,0.416,0.0,96.0,1.0,0.0302,0.0733,0.0,0.0719,0.125,102.089,221693.0
2001,Survivor,73,Survivor,Destiny's Child,['dance pop'; 'girl group'; 'pop'; 'r&b'; 'urban contemporary'],69,0.514,0.911,1.0,30.0,0.0,0.41,0.0559,0.0,0.775,0.619,161.109,254027.0
2001,Thank You,76,No Angel,Dido,['dance pop'; 'europop'; 'lilith'; 'neo mellow'; 'pop rock'],69,0.725,0.583,1.0,99.0,0.0,0.0427,0.3,0.000238,0.0665,0.762,79.984,218360.0
2001,The Middle,84,Bleed American,Jimmy Eat World,['alternative metal'; 'alternative rock'; 'emo'; 'modern power pop'; 'modern rock'; 'neon pop punk'; 'pop punk'; 'pop rock'; 'post-grunge'; 'punk'; 'rock'],66,0.643,0.849,2.0,73.0,1.0,0.0526,0.0371,0.0,0.058,0.903,162.152,165853.0
2001,This I Promise You,68,No Strings Attached,*NSYNC,['boy band'; 'dance pop'; 'pop'],65,0.55,0.587,2.0,79.0,1.0,0.0329,0.354,0.0,0.128,0.466,165.975,284760.0
2001,"Touch Me (Radio Edit) [feat, Cassandra]",65,"Kismet Records Presents Touch Me (feat, Cassandra)",Rui Da Silva,['classic house'],49,0.464,0.922,0.0,92.0,1.0,0.0638,0.124,0.227,0.0546,0.695,129.078,213133.0
2001,Turn Off The Light,62,Whoa; Nelly! (Expanded Edition),Nelly Furtado,['canadian latin'; 'canadian pop'; 'dance pop'; 'pop'],75,0.589,0.687,2.0,79.0,1.0,0.097,0.0778,0.000289,0.419,0.649,180.215,276067.0
2001,U Remind Me,74,8701,USHER,['atl hip hop'; 'contemporary r&b'; 'dance pop'; 'pop'; 'r&b'; 'rap'; 'south carolina hip hop'; 'urban contemporary'],77,0.657,0.629,6.0,69.0,1.0,0.0782,0.194,0.0,0.254,0.726,93.985,266893.0
2001,Until The End Of Time,59,Until The End Of Time,2Pac,['g funk'; 'gangster rap'; 'hip hop'; 'rap'; 'west coast rap'],78,0.757,0.706,8.0,82.0,1.0,0.203,0.0267,0.0,0.197,0.375,96.976,266507.0
2001,Uptown Girl - Radio Edit,69,Coast To Coast (Expanded Edition),Westlife,['boy band'],67,0.645,0.921,6.0,72.0,0.0,0.0302,0.00809,1.08e-05,0.407,0.864,129.0,186440.0
2001,We Come 1 - Radio Edit,56,"Faithless 2,0",Faithless,['big beat'; 'downtempo'; 'electronica'; 'trip hop'],58,0.645,0.903,5.0,102.0,0.0,0.0441,0.00188,0.799,0.147,0.61,135.977,222436.0
2001,When It's Over - David Kahne Main,60,Sugar Ray,Sugar Ray,['alternative metal'; 'funk metal'; 'pop rock'; 'post-grunge'],58,0.675,0.775,4.0,76.0,1.0,0.0522,0.0387,0.0,0.383,0.933,99.945,217853.0
2001,Whenever; Wherever,81,Laundry Service,Shakira,['colombian pop'; 'dance pop'; 'latin pop'; 'pop'],85,0.794,0.832,1.0,68.0,0.0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,196160.0
2001,"Where the Party At (feat, Nelly)",69,Jagged Little Thrill,Jagged Edge,['atl hip hop'; 'contemporary r&b'; 'r&b'; 'urban contemporary'],60,0.596,0.661,5.0,79.0,0.0,0.226,0.31,0.0,0.0847,0.86,129.491,232573.0
2001,Whole Again,67,Right Now,Atomic Kitten,['candy pop'; 'dance pop'; 'europop'; 'girl group'],54,0.747,0.706,4.0,66.0,1.0,0.0413,0.0844,0.00355,0.174,0.567,94.019,185013.0
2001,You Rock My World,71,Invincible,Michael Jackson,['r&b'; 'soul'],80,0.854,0.673,4.0,49.0,0.0,0.185,0.038,0.000227,0.255,0.955,95.0,337733.0
2001,Your Body Is a Wonderland,76,Room For Squares,John Mayer,['neo mellow'; 'singer-songwriter'],75,0.647,0.729,5.0,79.0,1.0,0.0236,0.0206,0.0489,0.134,0.687,94.01,249627.0
2001,Youth of the Nation,72,"Satellite (U,S, Version)","P,O,D,",['alternative metal'; 'funk metal'; 'nu metal'; 'rap metal'; 'rap rock'],60,0.563,0.86,8.0,87.0,1.0,0.0621,0.00834,0.0106,0.39,0.517,97.867,256240.0
2002,A Little Less Conversation - JXL Radio Edit Remix,59,A Little Less Conversation: Elvis vs JXL,Elvis Presley,['rock-and-roll'; 'rockabilly'],76,0.597,0.97,4.0,77.0,0.0,0.0502,0.000385,0.205,0.133,0.717,114.999,211507.0
2002,A Moment Like This,57,Thankful,Kelly Clarkson,['dance pop'; 'pop'; 'talent show'],72,0.414,0.572,8.0,59.0,1.0,0.0311,0.163,0.0,0.115,0.16,145.184,228280.0
2002,A New Day Has Come - Radio Remix,63,A New Day Has Come,CÃ©line Dion,['canadian pop'],72,0.574,0.691,6.0,70.0,1.0,0.035,0.0826,1.65e-05,0.149,0.195,91.969,259773.0
2002,A Thousand Miles,79,Be Not Nobody,Vanessa Carlton,['lilith'; 'neo mellow'; 'piano rock'; 'pop rock'; 'post-teen pop'],61,0.56,0.825,11.0,58.0,1.0,0.0379,0.323,0.0,0.161,0.268,94.931,237493.0
2002,A Woman's Worth,58,Songs In A Minor,Alicia Keys,['neo soul'; 'pop'; 'r&b'],75,0.652,0.41,4.0,92.0,0.0,0.158,0.333,0.0,0.064,0.495,75.09,303333.0
2002,Addictive,60,Truthfully Speaking,Truth Hurts,['hip pop'],41,0.701,0.677,11.0,81.0,0.0,0.147,0.0737,0.000162,0.187,0.367,99.271,226440.0
2002,All You Wanted,63,The Spirit Room,Michelle Branch,['candy pop'; 'lilith'; 'neo mellow'; 'pop rock'],55,0.499,0.72,8.0,95.0,1.0,0.0286,0.00466,0.00303,0.122,0.652,96.103,217680.0
2002,Always On Time,67,Pain Is Love,Ja Rule,['dance pop'; 'east coast hip hop'; 'gangster rap'; 'hip hop'; 'hip pop'; 'pop rap'; 'queens hip hop'; 'rap'; 'urban contemporary'],67,0.832,0.699,5.0,80.0,0.0,0.209,0.202,0.0,0.131,0.853,96.652,245867.0
2002,Baby,61,Ashanti,Ashanti,['dance pop'; 'hip pop'; 'r&b'; 'urban contemporary'],69,0.567,0.58,4.0,76.0,0.0,0.223,0.0084,5.37e-06,0.0342,0.46,157.596,265707.0
2002,Blurry,67,Come Clean,Puddle Of Mudd,['alternative metal'; 'nu metal'; 'post-grunge'],61,0.432,0.936,3.0,65.0,0.0,0.0562,0.00691,0.0,0.14,0.499,157.469,303920.0
2002,Born to Try,52,Innocent Eyes,Delta Goodrem,['australian pop'; 'australian talent show'],49,0.542,0.589,8.0,83.0,1.0,0.0284,0.246,0.0,0.188,0.336,133.838,251280.0
2002,By the Way,78,By the Way (Deluxe Edition),Red Hot Chili Peppers,['alternative rock'; 'funk metal'; 'funk rock'; 'permanent wave'; 'rock'],80,0.451,0.97,0.0,69.0,1.0,0.107,0.0264,0.00355,0.102,0.198,122.444,216933.0
2002,Can't Stop,84,By the Way (Deluxe Edition),Red Hot Chili Peppers,['alternative rock'; 'funk metal'; 'funk rock'; 'permanent wave'; 'rock'],80,0.618,0.938,9.0,53.0,1.0,0.0456,0.0179,0.0,0.167,0.875,91.455,269000.0
2002,Caramel,53,City High,City High,[],43,0.801,0.66,5.0,91.0,0.0,0.286,0.175,9.5e-06,0.0748,0.295,93.036,212293.0
2002,Caught in the Middle,53,Make It Good,A1,['boy band'],47,0.519,0.874,5.0,70.0,1.0,0.034,0.0524,0.0,0.243,0.572,96.072,206467.0
2002,Cleanin' Out My Closet,75,The Eminem Show,Eminem,['detroit hip hop'; 'hip hop'; 'rap'],88,0.908,0.758,9.0,67.0,0.0,0.174,0.0687,0.0,0.0783,0.87,148.015,297840.0
2002,Clocks,84,A Rush of Blood to the Head,Coldplay,['permanent wave'; 'pop'],86,0.577,0.749,5.0,85.0,0.0,0.0279,0.599,0.0115,0.183,0.255,130.97,307880.0
2002,Complicated,81,Let Go,Avril Lavigne,['canadian pop'; 'candy pop'; 'pop'],73,0.585,0.776,5.0,77.0,1.0,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,244507.0
2002,Days Go By,52,Dirty Vegas,Dirty Vegas,[],37,0.786,0.853,9.0,91.0,0.0,0.0688,0.0499,0.0872,0.35,0.309,126.99,432147.0
2002,Die Another Day,55,American Life,Madonna,['dance pop'; 'pop'],79,0.792,0.797,0.0,71.0,0.0,0.0901,0.062,0.00325,0.0896,0.491,123.993,276360.0
2002,Dilemma,80,Nellyville,Nelly,['dance pop'; 'gangster rap'; 'hip hop'; 'pop rap'; 'rap'; 'st louis rap'; 'urban contemporary'],73,0.727,0.552,2.0,90.0,0.0,0.14,0.227,0.000164,0.198,0.607,168.189,289160.0
2002,"Dirrty (feat, Redman)",70,Stripped,Christina Aguilera,['dance pop'; 'pop'],75,0.64,0.889,2.0,48.0,1.0,0.322,0.107,0.0,0.339,0.436,99.931,298853.0
2002,Don't Know Why,78,Come Away With Me (Super Deluxe Edition),Norah Jones,['contemporary vocal jazz'; 'jazz pop'; 'vocal jazz'],70,0.745,0.219,5.0,104.0,1.0,0.0276,0.851,1.8e-05,0.0678,0.635,88.609,186251.0
2002,Don't Let Me Get Me - Radio Edit,64,M!ssundaztood (Expanded Edition),P!nk,['dance pop'; 'pop'],79,0.624,0.85,0.0,67.0,0.0,0.0756,0.00234,0.0,0.0621,0.615,98.525,210693.0
2002,Escape,56,Escape,Enrique Iglesias,['dance pop'; 'latin pop'; 'mexican pop'],75,0.777,0.852,11.0,72.0,1.0,0.0295,0.0299,0.000498,0.145,0.877,125.994,208040.0
2002,Foolish,76,Ashanti,Ashanti,['dance pop'; 'hip pop'; 'r&b'; 'urban contemporary'],69,0.665,0.695,0.0,76.0,1.0,0.0532,0.347,0.0,0.106,0.707,90.119,227387.0
2002,Gangsta Lovin',65,Eve-Olution,Eve,['contemporary r&b'; 'dance pop'; 'hip pop'; 'philly rap'; 'r&b'; 'urban contemporary'],65,0.723,0.84,1.0,54.0,0.0,0.0608,0.0619,0.0,0.0945,0.827,94.332,239267.0
2002,Get the Party Started,73,M!ssundaztood (Expanded Edition),P!nk,['dance pop'; 'pop'],79,0.802,0.903,11.0,51.0,0.0,0.046,0.0011,0.0,0.173,0.96,128.93,192533.0
2002,Gimme the Light,64,Dutty Rock (20th Anniversary),Sean Paul,['dance pop'; 'dancehall'; 'pop'; 'pop rap'],79,0.778,0.761,2.0,74.0,1.0,0.0525,0.141,4.6e-05,0.0441,0.923,107.288,228000.0
2002,Girlfriend,53,Celebrity,*NSYNC,['boy band'; 'dance pop'; 'pop'],65,0.748,0.809,0.0,71.0,0.0,0.0904,0.0857,1.48e-05,0.0282,0.868,93.963,253600.0
2002,Gotta Get Thru This - D'N'D Radio Edit,53,Gotta Get Thru This,Daniel Bedingfield,['europop'; 'talent show'],51,0.837,0.765,7.0,69.0,0.0,0.0631,0.0852,7.08e-05,0.1,0.912,133.57,161200.0
2002,Halfcrazy,62,Juslisen,Musiq Soulchild,['contemporary r&b'; 'neo soul'; 'new jack swing'; 'r&b'; 'urban contemporary'],57,0.412,0.77,11.0,78.0,0.0,0.18,0.462,1.5e-06,0.0485,0.418,101.955,254493.0
2002,Handbags And Gladrags,61,Just Enough Education To Perform,Stereophonics,['britpop'; 'modern rock'; 'welsh rock'],61,0.328,0.726,3.0,59.0,1.0,0.0312,0.0286,0.000643,0.167,0.21,134.639,277387.0
2002,Hands Clean,61,Under Rug Swept,Alanis Morissette,['canadian pop'; 'canadian singer-songwriter'; 'lilith'; 'neo mellow'; 'pop rock'; 'singer-songwriter'],66,0.513,0.82,7.0,73.0,1.0,0.0299,0.00192,2.83e-06,0.504,0.52,99.952,269400.0
2002,Happy,65,Ashanti,Ashanti,['dance pop'; 'hip pop'; 'r&b'; 'urban contemporary'],69,0.727,0.515,2.0,81.0,0.0,0.0289,0.241,3.74e-06,0.124,0.695,89.488,262227.0
2002,Heaven,67,Heaven,DJ Sammy,['eurodance'],52,0.571,0.953,8.0,74.0,1.0,0.0548,0.0011,0.000606,0.226,0.601,137.965,233600.0
2002,Hella Good,65,Rock Steady (Expanded Edition),No Doubt,['dance pop'; 'dance rock'; 'permanent wave'; 'pop rock'; 'rock'],66,0.772,0.665,8.0,59.0,1.0,0.0349,0.0136,0.012,0.0905,0.838,115.138,242587.0
2002,Here Is Gone,60,Gutterflower,The Goo Goo Dolls,['neo mellow'; 'permanent wave'; 'pop rock'; 'post-grunge'],70,0.338,0.685,1.0,71.0,1.0,0.0322,0.00052,0.000512,0.109,0.221,102.192,238173.0
2002,Hero,64,Escape,Enrique Iglesias,['dance pop'; 'latin pop'; 'mexican pop'],75,0.581,0.651,7.0,74.0,1.0,0.0392,0.143,1.05e-05,0.107,0.146,151.959,264600.0
2002,"Hero (feat, Josey Scott)",69,"Hero (feat, Josey Scott)",Chad Kroeger,[],52,0.427,0.843,4.0,65.0,1.0,0.0364,0.00216,0.0,0.179,0.304,147.387,200480.0
2002,Hey Baby,60,Rock Steady (Expanded Edition),No Doubt,['dance pop'; 'dance rock'; 'permanent wave'; 'pop rock'; 'rock'],66,0.705,0.872,11.0,55.0,0.0,0.126,0.0618,0.0,0.227,0.75,93.628,207040.0
2002,Hey Ma,65,Come Home With Me,Camâ€™ron,['battle rap'; 'east coast hip hop'; 'harlem hip hop'; 'southern hip hop'],57,0.771,0.673,8.0,70.0,1.0,0.366,0.0293,2.97e-06,0.364,0.947,90.361,220960.0
2002,Hot In Herre,79,Nellyville,Nelly,['dance pop'; 'gangster rap'; 'hip hop'; 'pop rap'; 'rap'; 'st louis rap'; 'urban contemporary'],73,0.956,0.745,11.0,67.0,0.0,0.12,0.206,0.0,0.0615,0.912,107.075,228240.0
2002,"I Know What You Want (feat, Flipmode Squad)",73,"It Ain't Safe No More, , ,",Busta Rhymes,['east coast hip hop'; 'hardcore hip hop'; 'hip hop'; 'pop rap'; 'rap'],70,0.648,0.759,6.0,63.0,1.0,0.306,0.0142,0.0,0.648,0.518,85.996,324307.0
2002,I Love You,56,Faithfully,Faith Evans,['contemporary r&b'; 'hip pop'; 'r&b'; 'urban contemporary'],63,0.489,0.757,11.0,60.0,0.0,0.0926,0.00981,0.0,0.234,0.567,168.004,267160.0
2002,"I Need a Girl (Pt, 1) [feat, Usher & Loon]",67,R&B Hits,Diddy,['dance pop'; 'east coast hip hop'; 'hip hop'; 'hip pop'; 'pop rap'; 'rap'],71,0.66,0.707,6.0,76.0,1.0,0.208,0.397,0.0,0.211,0.761,89.279,268800.0
